src,dst,amount,timestamp
A001007,A000124,448.53,2025-01-01T02:03:15.181633
A000630,A001425,476.6,2025-06-16T11:30:50.181633
A000439,A000416,1802.82,2025-07-26T15:12:58.181633
A000627,A000497,580.62,2025-04-14T06:30:30.181633
A000246,A000121,222.22,2024-11-27T01:41:08.181633
A001167,A000185,606.17,2025-05-16T14:19:18.181633
A001087,A000416,764.09,2025-06-26T23:30:44.181633
A000295,A000693,5408.76,2024-12-11T12:49:23.181633
A000048,A000516,2963.89,2025-01-21T18:17:33.181633
A000302,A000894,161.09,2024-11-05T05:21:37.181633
A001364,A001424,2000.39,2025-03-16T18:35:11.181633
A000118,A001345,3120.01,2024-10-17T00:21:44.181633
A001088,A001003,1436.76,2024-11-06T05:01:33.181633
A000869,A000937,64.92,2025-07-24T18:06:17.181633
A001103,A000984,699.16,2024-09-12T23:35:28.181633
A000414,A000000,817.64,2024-12-10T16:53:48.181633
A000759,A001111,2542.82,2024-12-20T16:50:06.181633
A000316,A000096,394.93,2024-12-30T09:32:20.181633
A001481,A000333,932.21,2025-01-21T10:30:00.181633
A000071,A001148,380.74,2025-06-15T07:36:21.181633
A000490,A001090,8447.43,2025-04-21T15:34:32.181633
A000889,A000744,704.14,2024-11-09T01:01:54.181633
A001242,A001378,2123.19,2025-03-30T05:08:27.181633
A000285,A001147,59.34,2025-07-22T21:40:54.181633
A001396,A000290,295.94,2025-05-26T11:58:08.181633
A000891,A000895,6853.22,2025-03-05T13:55:29.181633
A001047,A000719,1721.06,2024-10-11T21:45:49.181633
A000729,A000351,1691.41,2024-12-19T14:50:06.181633
A000481,A000121,1532.18,2024-12-29T20:58:14.181633
A000161,A001187,179.74,2025-01-08T14:44:34.181633
A000319,A001451,547.32,2024-09-03T00:51:18.181633
A001368,A000362,545.78,2025-08-03T17:18:52.181633
A000110,A000590,724.99,2025-08-24T16:32:15.181633
A000874,A000430,3049.31,2025-01-09T22:02:12.181633
A000253,A000681,1668.36,2025-02-27T23:27:22.181633
A000169,A000597,2009.85,2025-08-18T10:54:49.181633
A000186,A000875,304.72,2025-07-11T00:16:31.181633
A001001,A001386,5311.19,2025-07-12T04:58:40.181633
A000424,A000842,1846.17,2024-11-21T16:34:02.181633
A001408,A001001,385.01,2025-07-09T14:09:08.181633
A001375,A000129,1086.73,2024-11-26T11:27:46.181633
A001147,A000696,2002.0,2025-01-26T10:20:17.181633
A001273,A001232,1613.42,2024-12-20T12:16:32.181633
A000546,A000851,1434.97,2025-04-02T19:17:45.181633
A001128,A000421,136.13,2025-05-20T09:29:36.181633
A001196,A000966,642.28,2025-01-03T21:55:57.181633
A000966,A001247,391.62,2025-04-25T18:45:53.181633
A001434,A000793,421.45,2024-10-31T02:22:27.181633
A000871,A000390,2879.14,2025-07-20T15:17:28.181633
A000370,A000447,2154.14,2025-06-30T15:58:02.181633
A000824,A000258,1875.23,2025-06-02T15:15:58.181633
A000360,A000200,1985.55,2025-01-10T12:47:27.181633
A000542,A000940,945.22,2025-08-29T15:32:06.181633
A000274,A001462,4002.73,2025-01-22T09:27:39.181633
A001332,A001158,345.25,2025-03-26T21:50:42.181633
A000809,A000009,5686.03,2025-06-29T12:58:46.181633
A000223,A000879,2383.71,2025-01-04T15:19:30.181633
A000811,A001127,762.73,2024-09-05T09:59:14.181633
A000188,A000979,1143.97,2025-02-27T18:17:15.181633
A001386,A000492,4244.47,2025-06-21T11:49:56.181633
A000837,A000504,177.81,2024-11-06T12:10:46.181633
A000661,A000662,71.34,2024-11-01T17:27:27.181633
A000832,A000302,128.22,2025-08-28T06:21:38.181633
A001283,A000207,2928.77,2025-08-20T13:42:05.181633
A000169,A001489,599.99,2024-10-21T14:49:08.181633
A001086,A001128,9679.06,2025-08-15T10:43:51.181633
A000119,A001349,1087.79,2025-03-22T14:13:21.181633
A000984,A000235,1208.82,2025-04-02T08:04:38.181633
A000536,A000800,3105.32,2025-05-04T06:29:08.181633
A000976,A000795,2266.71,2024-10-16T05:44:32.181633
A000092,A001455,9291.74,2025-01-18T18:04:37.181633
A000356,A000472,12693.51,2025-02-22T19:21:32.181633
A001046,A000381,2232.19,2024-10-14T06:33:05.181633
A000888,A001380,14100.13,2025-04-10T01:25:12.181633
A000463,A000312,2362.84,2024-12-12T08:46:04.181633
A000564,A000121,899.38,2024-11-15T08:44:52.181633
A000327,A000982,712.61,2025-01-02T04:41:55.181633
A001234,A001136,509.95,2024-11-23T06:27:06.181633
A000661,A000606,1753.12,2025-08-12T09:43:27.181633
A001093,A000101,3914.72,2024-11-29T09:11:39.181633
A000631,A000000,298.87,2025-01-27T21:59:46.181633
A000866,A000876,4139.43,2025-02-02T01:06:15.181633
A001390,A001217,406.35,2024-09-02T10:31:48.181633
A000596,A001429,55.23,2025-07-20T01:34:04.181633
A000608,A001216,1145.31,2025-07-10T15:35:18.181633
A001263,A000188,252.64,2025-02-26T02:22:27.181633
A000228,A000242,160.87,2025-02-14T12:34:38.181633
A000698,A000300,93.37,2025-03-13T03:09:42.181633
A000167,A000028,353.56,2024-10-07T21:18:12.181633
A001030,A000640,278.93,2024-10-21T00:33:47.181633
A000478,A000454,2580.6,2025-04-15T12:28:49.181633
A000866,A000828,1546.75,2025-06-20T03:42:54.181633
A000992,A001375,350.66,2025-03-28T14:36:30.181633
A000679,A000487,701.39,2025-07-16T03:44:34.181633
A000864,A001129,6699.59,2025-04-21T00:27:56.181633
A001430,A000426,1845.0,2024-09-22T09:13:47.181633
A000713,A001256,2044.98,2024-12-09T22:57:43.181633
A000336,A000247,1262.35,2025-04-16T04:36:10.181633
A000774,A000798,117.46,2025-08-15T17:26:49.181633
A000374,A001350,758.56,2025-05-10T15:07:54.181633
A000241,A000956,1893.75,2025-08-02T19:12:46.181633
A001084,A001284,1245.73,2025-01-09T14:36:49.181633
A000220,A000916,3014.38,2025-05-07T08:56:55.181633
A001485,A000736,1856.93,2024-11-16T22:17:23.181633
A000482,A001432,1050.9,2025-07-11T07:16:21.181633
A000813,A000412,175.68,2024-09-18T09:26:33.181633
A000436,A000341,2766.35,2024-09-06T04:21:39.181633
A000134,A000849,2657.95,2025-04-30T07:59:02.181633
A001472,A001319,2722.72,2025-08-02T03:47:13.181633
A001469,A000460,1683.75,2025-07-22T04:32:59.181633
A000725,A001198,1252.54,2024-11-26T08:07:26.181633
A001497,A000230,546.18,2025-08-13T18:55:25.181633
A000637,A000569,967.29,2024-12-16T10:10:22.181633
A001421,A001375,3919.24,2024-12-22T06:10:55.181633
A000379,A000796,660.48,2024-10-23T08:32:28.181633
A001119,A000627,926.69,2025-03-18T12:24:30.181633
A001405,A000551,1023.87,2025-04-16T07:06:40.181633
A001382,A000621,1719.83,2025-08-03T19:06:57.181633
A000544,A000937,570.0,2025-08-02T17:19:31.181633
A000207,A001199,13380.54,2024-09-01T18:35:48.181633
A000258,A001497,1146.18,2025-04-26T06:29:50.181633
A000872,A001165,4617.37,2025-04-02T16:14:56.181633
A001066,A000525,591.34,2025-03-15T09:20:01.181633
A000906,A001343,1303.68,2025-02-14T07:33:00.181633
A000047,A000500,504.31,2024-10-13T04:56:11.181633
A000112,A001368,284.5,2025-05-26T23:18:26.181633
A000908,A000284,1677.1,2025-03-24T20:14:54.181633
A000671,A000424,2757.31,2025-08-05T15:09:25.181633
A000166,A001386,469.53,2025-08-06T16:36:29.181633
A000425,A000840,1732.59,2024-09-16T22:35:22.181633
A000440,A000583,710.3,2024-12-21T08:57:07.181633
A001290,A000831,3451.64,2025-08-30T05:24:30.181633
A001195,A000062,2581.02,2025-03-19T00:56:07.181633
A000864,A001180,857.93,2025-01-24T17:46:56.181633
A001275,A000863,2462.7,2024-11-17T15:04:12.181633
A000837,A000460,2752.94,2025-05-17T00:14:05.181633
A000272,A000604,3602.98,2025-03-18T07:01:04.181633
A000352,A000925,2626.24,2025-03-24T16:36:35.181633
A000596,A000715,519.3,2025-07-22T07:03:55.181633
A001415,A000462,136.23,2025-03-31T14:35:29.181633
A000496,A001358,1764.75,2025-08-20T12:34:20.181633
A000759,A000503,1434.36,2025-04-19T23:05:51.181633
A001343,A000647,9840.18,2024-09-11T10:16:02.181633
A000257,A000830,1847.2,2025-06-01T05:27:40.181633
A001127,A001481,4580.59,2025-08-18T04:19:21.181633
A000436,A001029,4554.9,2025-02-07T20:38:56.181633
A001001,A001139,43.46,2025-07-20T02:42:29.181633
A001257,A000153,278.64,2025-03-31T23:04:47.181633
A000048,A001054,1097.06,2024-12-19T00:35:47.181633
A001461,A000271,2329.99,2025-08-15T18:51:16.181633
A000177,A001191,819.24,2024-09-16T08:54:15.181633
A000178,A000900,65.91,2025-02-03T12:17:50.181633
A000421,A000280,990.64,2024-10-09T10:14:43.181633
A001386,A000126,452.48,2025-05-08T03:14:50.181633
A000551,A000374,1476.81,2025-01-23T12:34:47.181633
A001477,A001367,8613.5,2025-06-03T19:53:12.181633
A000333,A000749,609.16,2025-04-30T13:03:38.181633
A000283,A000054,2691.42,2025-08-27T16:55:02.181633
A000196,A000802,221.79,2024-10-17T09:18:08.181633
A000358,A001225,154.87,2025-08-25T07:29:10.181633
A001026,A001109,1632.91,2025-02-16T03:27:59.181633
A001179,A001186,1463.4,2025-04-06T05:20:59.181633
A000867,A000227,3490.82,2025-08-28T19:24:23.181633
A000126,A000206,2918.45,2025-04-07T12:38:40.181633
A001470,A000100,1839.15,2025-06-20T01:16:09.181633
A001021,A000773,327.82,2025-03-20T15:30:12.181633
A001387,A001380,778.47,2024-11-30T22:12:00.181633
A000023,A000237,240.99,2025-05-14T19:19:55.181633
A001384,A001139,295.52,2024-10-03T19:03:56.181633
A000057,A001463,522.27,2025-05-12T20:41:24.181633
A000270,A000942,2733.29,2025-01-27T08:12:15.181633
A001232,A000797,1092.66,2025-03-04T16:00:38.181633
A000295,A001005,133.69,2025-05-13T02:02:40.181633
A000379,A000100,1342.25,2025-08-31T12:26:53.181633
A000168,A000118,9868.66,2025-03-15T11:25:35.181633
A001147,A000155,2440.75,2025-05-14T07:46:03.181633
A000471,A000133,1225.83,2025-03-18T02:49:29.181633
A000851,A000640,295.22,2025-02-28T05:11:23.181633
A000752,A000915,779.29,2025-06-03T15:21:38.181633
A000068,A001207,918.46,2024-09-23T22:11:35.181633
A001234,A000814,967.1,2025-07-31T19:48:18.181633
A000155,A000479,149.32,2025-03-11T10:14:49.181633
A001107,A000345,97.38,2024-12-22T19:39:08.181633
A001386,A000081,1161.04,2024-09-21T23:21:53.181633
A001070,A001165,2705.17,2025-07-05T08:53:18.181633
A000747,A000439,1317.83,2025-03-15T17:49:18.181633
A001007,A001109,1967.34,2024-12-25T04:56:12.181633
A000689,A000114,513.01,2025-01-10T12:43:04.181633
A001446,A000549,79.88,2025-05-18T14:21:27.181633
A000456,A001344,389.04,2024-11-09T17:22:38.181633
A001386,A000311,1923.89,2025-02-28T07:59:17.181633
A001227,A000192,36.62,2025-07-20T00:48:19.181633
A001492,A001031,458.45,2024-10-28T07:07:59.181633
A000605,A000321,888.15,2024-09-21T02:15:06.181633
A001400,A000476,42.31,2024-09-22T06:14:20.181633
A001477,A001238,460.36,2025-02-15T23:02:02.181633
A001491,A000131,4188.96,2025-07-09T07:40:40.181633
A000880,A000453,235.4,2025-06-21T23:37:26.181633
A000202,A001221,1409.63,2024-12-05T01:11:31.181633
A000702,A000701,31.75,2024-09-02T13:40:11.181633
A000909,A000593,27.63,2025-07-25T07:21:13.181633
A001233,A001058,4073.87,2025-01-14T12:59:58.181633
A000597,A001449,40.56,2025-04-03T12:23:44.181633
A000131,A000801,2916.56,2024-09-25T20:51:48.181633
A000607,A000289,1280.27,2025-07-02T14:18:58.181633
A000539,A000450,543.96,2025-05-25T15:33:46.181633
A000146,A000893,209.15,2025-08-08T16:34:36.181633
A000501,A000154,4929.55,2024-12-11T14:14:09.181633
A000010,A001456,722.44,2024-10-01T06:47:32.181633
A000351,A000727,298.34,2024-12-05T14:48:52.181633
A000671,A001059,3132.49,2024-12-30T21:45:15.181633
A001376,A000815,258.25,2025-07-24T22:46:29.181633
A001041,A000347,1220.8,2025-04-15T04:17:20.181633
A000566,A000296,1821.54,2025-03-21T10:26:45.181633
A001443,A000852,4334.34,2024-08-31T11:42:00.181633
A001390,A001086,148.3,2025-03-01T23:29:04.181633
A001119,A001084,2322.01,2025-05-08T05:25:55.181633
A001362,A001124,294.52,2025-07-24T06:11:52.181633
A000136,A000251,1083.94,2025-05-22T08:34:30.181633
A001238,A000045,301.16,2024-12-02T15:28:13.181633
A000433,A000282,168.93,2025-01-18T10:33:19.181633
A001426,A000977,268.56,2025-04-09T09:56:23.181633
A001421,A000744,325.41,2024-09-18T04:40:17.181633
A000602,A000115,3944.59,2024-10-14T10:42:07.181633
A000875,A001385,908.4,2024-12-11T15:12:22.181633
A001003,A001203,3023.88,2025-08-22T07:10:40.181633
A001367,A000093,217.27,2024-10-15T07:37:26.181633
A001182,A001189,2006.64,2025-03-15T20:53:03.181633
A000833,A000405,510.63,2025-07-10T01:47:12.181633
A000088,A001456,337.82,2025-02-06T08:30:02.181633
A001120,A001496,76.92,2025-02-18T14:55:31.181633
A001310,A001265,3852.25,2024-09-16T21:00:53.181633
A000478,A000036,261.82,2024-11-04T20:33:26.181633
A001230,A000113,303.65,2024-12-17T02:40:09.181633
A000264,A000032,4438.96,2025-03-02T14:07:00.181633
A000479,A000990,182.7,2025-07-30T00:53:41.181633
A000617,A001441,2324.66,2025-05-04T12:14:37.181633
A000072,A000981,614.8,2025-05-29T04:03:05.181633
A001255,A000836,973.57,2024-11-08T22:59:47.181633
A000042,A000491,6671.16,2024-10-06T12:42:05.181633
A000074,A000156,481.17,2025-02-27T04:46:31.181633
A001415,A000983,1638.34,2025-08-19T06:27:43.181633
A000394,A000644,9572.45,2024-10-06T10:32:42.181633
A000943,A000346,486.1,2025-04-16T11:25:35.181633
A001142,A000873,2500.29,2024-12-15T04:45:25.181633
A000996,A001206,1483.31,2024-09-15T03:56:24.181633
A000743,A000998,3177.7,2024-10-05T07:31:32.181633
A000966,A001030,668.8,2025-02-26T17:17:00.181633
A001205,A000325,4141.45,2025-04-19T07:37:18.181633
A000410,A001380,428.68,2024-12-18T15:03:26.181633
A001401,A001328,1048.54,2025-06-03T09:45:03.181633
A000861,A000208,270.42,2025-02-25T07:54:34.181633
A000504,A000273,2632.76,2024-09-27T13:27:33.181633
A000745,A000052,131.21,2025-04-08T04:34:40.181633
A000609,A000108,3757.17,2025-04-07T13:40:46.181633
A001343,A000982,3619.32,2025-01-13T16:44:05.181633
A001129,A000801,2167.77,2025-08-13T09:50:35.181633
A001046,A000095,271.41,2025-06-15T04:43:52.181633
A000046,A000882,645.19,2025-06-11T06:33:04.181633
A001108,A001288,1041.23,2024-11-29T02:02:03.181633
A001155,A001146,3687.68,2025-02-26T08:42:42.181633
A001271,A001414,8223.39,2024-09-30T21:33:36.181633
A000060,A000239,4265.98,2025-02-16T11:06:55.181633
A000370,A000834,3572.43,2025-02-27T04:55:18.181633
A000536,A001023,5939.02,2024-09-21T14:43:59.181633
A000326,A000170,61.96,2024-11-16T07:42:37.181633
A001159,A001284,1922.09,2024-12-10T13:40:54.181633
A000972,A000230,1320.96,2024-11-06T12:47:21.181633
A000422,A000177,2244.33,2025-08-13T02:04:38.181633
A001451,A000597,1086.5,2024-09-18T17:35:27.181633
A000050,A000370,2741.16,2025-01-31T01:11:02.181633
A001253,A000350,48.57,2025-05-16T07:56:43.181633
A000053,A000394,113.27,2025-01-11T19:05:38.181633
A001165,A000674,965.94,2025-05-31T16:42:37.181633
A000995,A001203,231.46,2024-10-07T03:17:23.181633
A000622,A001263,1064.91,2025-04-03T01:00:11.181633
A000227,A000102,2125.36,2025-02-28T03:36:48.181633
A001047,A001026,2127.36,2025-05-15T21:58:17.181633
A000917,A000215,2155.99,2025-03-18T15:32:49.181633
A000887,A000775,51.93,2025-02-27T03:13:40.181633
A001397,A001049,4539.0,2024-12-28T08:51:11.181633
A001081,A001166,1204.58,2024-11-09T21:26:30.181633
A000938,A000936,249.74,2024-12-22T18:01:58.181633
A001196,A000937,771.59,2025-02-28T22:46:31.181633
A000879,A000866,4974.1,2025-04-02T10:33:54.181633
A001415,A000182,137.34,2024-08-30T23:30:24.181633
A001302,A001386,4364.69,2024-10-14T17:59:42.181633
A001481,A000779,4781.56,2024-09-09T09:48:26.181633
A000378,A000067,241.66,2025-03-16T05:41:03.181633
A000158,A000603,1898.31,2025-01-24T06:10:31.181633
A000785,A000413,104.98,2025-06-17T21:23:54.181633
A000861,A000157,207.79,2025-01-06T10:49:28.181633
A000271,A000266,817.1,2025-02-19T06:35:03.181633
A000779,A000748,551.98,2024-10-18T02:30:16.181633
A001292,A000093,1569.98,2024-11-24T15:37:07.181633
A000336,A000953,1195.52,2024-09-17T12:03:09.181633
A000849,A000486,121.86,2024-12-07T21:34:51.181633
A000672,A000990,8835.84,2024-10-26T00:38:39.181633
A001372,A000943,16.14,2024-11-07T15:54:30.181633
A000196,A000986,1038.51,2025-06-13T20:50:54.181633
A001203,A001196,20.9,2025-05-19T13:56:42.181633
A000239,A000546,77.66,2024-09-14T11:51:12.181633
A000378,A000035,4119.21,2025-03-15T00:59:01.181633
A001447,A001468,66.9,2025-05-12T15:50:29.181633
A000841,A001054,2036.56,2025-03-05T19:56:08.181633
A000538,A000676,1464.09,2025-05-19T13:50:31.181633
A000539,A001253,4634.81,2025-03-16T22:54:23.181633
A000361,A001413,1711.08,2024-10-17T15:05:27.181633
A000065,A001216,3073.09,2024-09-12T11:00:43.181633
A000036,A000503,1313.58,2025-01-16T06:38:07.181633
A000679,A001123,7893.39,2025-02-19T04:41:39.181633
A001023,A000285,838.92,2024-10-19T19:16:42.181633
A001332,A001465,1382.37,2025-01-06T16:07:02.181633
A000214,A000100,6575.07,2024-09-09T19:38:29.181633
A000757,A000986,4325.02,2025-08-13T12:19:27.181633
A000654,A001073,2773.4,2025-07-03T21:50:39.181633
A000191,A000127,503.67,2025-03-14T19:09:28.181633
A000178,A001323,2115.82,2025-03-13T04:09:23.181633
A000277,A001401,162.11,2024-09-07T04:51:30.181633
A000619,A001224,2495.59,2024-12-12T03:58:40.181633
A000933,A000487,3022.04,2025-04-26T08:33:47.181633
A000314,A000265,287.31,2024-08-30T23:32:29.181633
A000929,A000436,1473.26,2025-04-09T23:39:22.181633
A000597,A001165,5352.63,2025-04-18T04:50:17.181633
A000797,A000256,1220.35,2024-12-31T09:11:44.181633
A001194,A001153,43.45,2024-11-11T16:29:13.181633
A000010,A001247,971.39,2025-05-13T14:39:22.181633
A000689,A000462,2087.95,2025-01-08T06:50:27.181633
A001492,A000953,1882.19,2025-07-30T01:09:19.181633
A000870,A001385,2463.92,2024-11-16T17:49:57.181633
A001331,A001084,1978.98,2024-08-31T14:28:44.181633
A001097,A000853,1.96,2024-09-21T05:17:05.181633
A000369,A000475,2785.97,2025-05-14T00:10:24.181633
A000422,A000198,1012.9,2025-03-27T18:52:20.181633
A000526,A001116,1905.7,2025-05-14T14:07:41.181633
A000801,A000012,3116.48,2024-12-07T17:01:53.181633
A001258,A000272,1361.32,2025-07-14T12:54:38.181633
A001344,A001454,4820.24,2025-07-07T12:23:01.181633
A000772,A000398,742.35,2025-07-26T04:42:39.181633
A000778,A000210,1888.51,2025-08-15T09:01:54.181633
A000642,A000948,432.71,2025-06-12T11:15:02.181633
A000729,A000470,2527.32,2025-08-30T16:43:24.181633
A001367,A000693,1414.87,2025-02-03T09:21:14.181633
A000147,A001122,3591.6,2024-09-16T21:53:02.181633
A001230,A000050,5159.05,2025-02-08T15:58:26.181633
A000964,A000649,1853.24,2024-10-11T11:32:23.181633
A001321,A001474,749.12,2025-07-20T00:14:45.181633
A000616,A000100,1478.58,2024-11-26T06:47:42.181633
A001173,A001243,1128.59,2024-11-10T16:40:10.181633
A001231,A000694,3913.3,2024-10-17T18:42:49.181633
A000319,A000627,588.88,2025-02-09T17:32:10.181633
A000517,A000417,269.99,2024-11-22T13:37:46.181633
A001074,A000885,3096.54,2025-08-12T01:45:59.181633
A000485,A000120,1692.6,2025-02-13T20:52:32.181633
A001400,A000927,4170.1,2024-11-27T05:54:12.181633
A000315,A000867,1164.45,2025-08-21T20:20:41.181633
A000911,A000473,1307.69,2024-09-16T07:40:36.181633
A001193,A000666,1672.65,2025-08-19T21:31:03.181633
A000989,A000865,1895.42,2025-04-02T05:56:28.181633
A000084,A000829,3017.28,2025-01-23T08:19:02.181633
A000459,A001280,1962.84,2025-02-17T17:20:02.181633
A000636,A000206,201.89,2025-02-17T07:53:45.181633
A000713,A000315,1726.14,2024-11-16T17:48:32.181633
A000166,A000239,2653.62,2025-02-26T18:19:44.181633
A000122,A000694,1371.78,2025-04-27T18:01:14.181633
A000711,A000234,34.71,2024-09-02T07:34:20.181633
A000042,A000197,6404.34,2025-03-19T21:01:51.181633
A000690,A000639,1221.46,2024-11-21T18:36:09.181633
A000238,A000548,1553.03,2024-09-15T14:11:08.181633
A001377,A000707,5860.48,2025-04-20T04:14:53.181633
A001140,A000527,94.19,2025-01-10T11:55:54.181633
A000419,A000505,1820.32,2024-09-18T18:24:30.181633
A000634,A000304,51.04,2025-05-25T03:05:50.181633
A000729,A000108,45.25,2025-06-10T15:07:08.181633
A000976,A001377,2133.05,2025-07-18T15:00:26.181633
A000996,A000333,1628.45,2024-09-16T16:35:39.181633
A000243,A001396,1579.87,2025-05-03T08:48:31.181633
A000533,A000237,1896.83,2024-09-24T15:48:37.181633
A000796,A000223,802.66,2025-04-03T08:56:46.181633
A000432,A000789,294.91,2025-08-24T01:47:28.181633
A000338,A001032,581.11,2024-10-06T23:22:01.181633
A000435,A001178,3706.99,2025-05-25T02:11:30.181633
A000734,A000196,2754.74,2025-03-26T04:56:19.181633
A000676,A000375,2219.16,2025-01-01T17:25:23.181633
A000110,A001137,41.48,2025-02-05T11:39:07.181633
A000378,A001368,2995.63,2024-12-29T09:52:53.181633
A001039,A000191,2908.3,2025-07-29T17:51:41.181633
